,0,1,2,3,4,5,6,7
0,True,True,True,False,False,False,False,True
1,True,True,False,False,False,False,True,True
2,False,False,False,False,False,True,True,True
3,True,False,False,False,False,False,False,False
4,True,False,False,False,False,False,True,True
5,False,False,False,False,False,True,True,True
6,True,True,False,False,False,False,False,False
7,True,True,True,False,False,False,False,True
8,False,False,False,False,False,False,False,False
9,False,False,False,False,False,False,False,True
10,False,False,False,False,False,True,True,True
11,True,False,False,False,False,False,True,True
12,True,True,True,False,False,False,False,True
13,True,True,False,False,False,True,True,True
14,True,True,True,False,False,False,True,True
15,True,False,False,False,False,False,False,False
16,True,True,True,True,True,True,True,True
17,True,True,False,False,False,False,False,False
18,True,True,False,False,False,True,True,True
19,True,True,True,True,False,False,True,True
20,True,False,False,False,False,True,True,True
21,True,False,False,False,False,True,True,True
22,True,True,True,False,False,True,True,True
23,False,False,False,False,False,False,False,False
24,True,True,True,True,False,True,True,True
25,True,False,False,False,False,True,False,True
26,True,True,False,False,False,False,False,False
27,True,False,False,False,False,False,False,True
28,True,True,True,True,False,True,True,True
29,True,False,False,False,False,False,True,True
30,True,False,False,False,False,False,False,True
31,True,False,False,False,False,True,True,True
32,True,False,False,False,False,False,False,False
33,False,False,False,False,False,True,True,True
34,False,False,False,False,False,True,True,True
35,False,False,False,False,False,True,True,True
36,False,False,False,False,False,True,False,True
37,True,True,False,False,False,False,False,True
38,True,True,True,True,False,False,True,True
39,True,True,True,True,False,False,False,True
40,False,False,False,False,False,False,False,True
41,True,False,False,False,False,False,False,False
42,True,True,True,True,False,False,False,False
43,True,False,False,False,False,True,True,True
44,True,True,True,False,False,False,False,False
45,True,True,False,False,False,False,False,True
46,False,False,False,False,False,True,True,True
47,True,True,False,False,False,True,True,True
48,True,True,True,True,False,False,False,False
49,False,False,False,False,False,True,True,True
50,True,False,False,False,False,False,False,False
51,True,True,True,False,False,False,False,True
52,False,False,False,False,False,True,False,False
53,False,False,False,False,False,True,True,True
54,True,True,True,True,False,False,False,False
55,True,True,True,False,False,False,True,True
56,True,True,True,False,False,False,False,True
57,True,True,False,False,False,True,True,True
58,True,True,True,False,False,False,False,True
59,True,True,True,True,True,True,True,True
60,True,False,False,False,False,False,True,False
61,True,True,True,False,False,True,True,True
62,False,False,False,False,False,False,False,False
63,True,True,False,False,False,True,True,True
64,False,False,False,False,False,False,False,True
65,False,False,False,False,False,False,False,False
66,True,True,False,False,False,False,True,True
67,True,False,False,False,False,True,True,True
68,True,True,True,False,False,False,False,False
69,True,True,False,False,False,True,True,True
70,True,True,True,False,False,False,False,False
71,False,False,False,False,False,False,False,True
72,True,True,True,False,False,True,True,True
73,True,True,True,False,False,True,True,True
74,True,True,False,False,False,False,False,False
75,True,False,False,False,False,False,True,True
76,True,True,True,True,True,True,True,True
77,True,False,False,False,False,True,True,True
78,True,False,False,False,False,True,True,True
79,True,True,True,False,False,False,True,True
80,True,True,False,False,False,False,False,True
81,False,False,False,False,False,False,False,False
82,True,False,False,False,False,True,True,True
83,True,True,False,False,False,False,True,True
84,False,False,False,False,False,False,False,False
85,False,False,False,False,False,False,False,True
86,False,False,False,False,False,True,True,True
87,True,False,False,False,False,False,False,True
88,False,False,False,False,False,False,True,True
89,True,True,True,False,False,False,False,False
90,True,True,True,False,False,False,False,True
91,False,False,False,False,False,False,False,False
92,True,False,False,False,False,False,False,True
93,True,False,False,False,False,True,True,True
94,True,True,True,False,False,False,False,False
95,True,False,False,False,False,False,False,True
96,True,True,True,True,False,False,False,False
97,True,True,False,False,False,False,False,False
98,True,True,False,False,False,False,False,False
99,True,True,True,True,False,False,False,False
100,True,False,False,False,False,False,True,True
101,True,False,False,False,False,False,False,True
102,False,False,False,False,False,True,True,True
103,False,False,False,False,False,False,False,False
104,True,True,False,False,False,False,False,False
105,False,False,False,False,False,False,False,True
106,False,False,False,False,False,False,False,True
107,True,True,True,True,False,False,False,False
108,True,True,True,True,False,True,True,True
109,True,True,False,False,False,True,True,True
110,True,False,False,False,False,True,True,True
111,True,True,True,True,True,True,True,True
112,True,True,False,False,False,False,False,True
113,False,False,False,False,False,True,False,True
114,False,False,False,False,False,True,True,True
115,True,True,False,False,False,False,False,False
116,True,True,True,True,False,False,False,True
117,False,False,False,False,False,False,False,False
118,True,True,True,False,False,False,False,False
119,False,False,False,False,False,False,False,False
120,False,False,False,False,False,False,False,True
121,True,False,False,False,False,True,True,True
122,True,True,False,False,False,False,False,False
123,False,False,False,False,False,True,True,True
124,True,True,True,True,False,False,False,True
125,False,False,False,False,False,True,True,True
126,True,False,False,False,False,True,True,True
127,True,True,True,True,True,True,True,True
128,True,False,False,False,False,True,False,True
129,True,True,True,False,False,False,False,False
130,True,False,False,False,False,False,False,False
131,True,True,False,False,False,False,False,True
132,True,True,False,False,False,False,False,False
133,True,True,True,True,False,False,True,True
134,True,True,True,True,False,False,True,True
135,True,True,True,True,False,False,False,True
136,True,True,False,False,False,True,True,True
137,False,False,False,False,False,False,False,True
138,True,False,False,False,False,True,True,True
139,True,True,True,True,True,True,True,True
140,True,True,False,False,False,False,False,False
141,True,True,True,True,False,True,True,True
142,False,False,False,False,False,False,False,False
143,True,True,False,False,False,False,False,False
144,False,False,False,False,False,False,True,True
145,True,True,True,True,False,True,True,True
146,True,True,False,False,False,True,True,True
147,True,True,True,True,False,False,False,True
148,True,True,True,True,False,False,False,True
149,False,False,False,False,False,False,False,False
150,False,False,False,False,False,True,True,True
151,True,False,False,False,False,False,True,True
152,True,False,False,False,False,True,True,True
153,False,False,False,False,False,False,False,False
154,False,False,False,False,False,False,False,False
155,False,False,False,False,False,True,False,True
156,True,False,False,False,False,False,False,True
157,True,True,True,False,False,True,True,True
158,False,False,False,False,False,False,False,True
159,False,False,False,False,False,True,True,True
160,True,False,False,False,False,False,True,True
161,True,True,True,True,False,False,True,True
162,True,False,False,False,False,False,False,True
163,False,False,False,False,False,False,True,True
164,True,False,False,False,False,False,False,True
165,True,False,False,False,False,False,False,False
166,False,False,False,False,False,True,True,True
167,False,False,False,False,False,False,False,False
168,True,False,False,False,False,False,False,False
169,False,False,False,False,False,True,False,True
170,False,False,False,False,False,False,True,True
171,True,False,False,False,False,False,False,True
172,False,False,False,False,False,True,True,True
173,False,False,False,False,False,False,True,True
174,True,True,True,False,False,False,True,True
175,False,False,False,False,False,False,True,True
176,True,True,False,False,False,False,False,False
177,True,False,False,False,False,False,False,False
178,False,False,False,False,False,False,False,True
179,True,True,False,False,False,False,False,True
180,True,False,False,False,False,True,True,True
181,True,True,True,True,False,False,False,True
182,True,True,True,False,False,False,False,False
183,True,False,False,False,False,True,False,True
184,True,False,False,False,False,True,True,True
185,False,False,False,False,False,False,False,True
186,True,True,True,False,False,False,False,True
187,True,False,False,False,False,False,False,False
188,True,True,True,True,True,True,True,True
189,True,True,True,False,False,False,False,False
190,False,False,False,False,False,True,True,True
191,True,False,False,False,False,False,True,True
192,False,False,False,False,False,False,False,True
193,True,False,False,False,False,True,True,True
194,True,True,False,False,False,False,False,True
195,False,False,False,False,False,False,False,False
196,True,True,False,False,False,True,True,True
197,False,False,False,False,False,True,True,True
198,True,False,False,False,False,False,False,True
199,True,True,False,False,False,False,False,True
200,True,True,True,False,False,False,True,True
