,0,1,2,3,4,5,6,7
0,True,False,True,False,False,True,True,True
1,False,False,False,False,False,True,True,True
2,True,True,True,True,True,True,True,True
3,False,False,False,False,False,False,False,False
4,True,True,True,True,False,False,False,False
5,True,True,True,True,True,True,True,True
6,True,True,True,True,True,True,True,True
7,True,True,True,True,False,False,False,False
8,False,False,False,False,False,True,True,True
9,True,True,True,True,True,True,True,True
10,True,True,True,True,True,True,True,True
11,True,True,True,True,True,True,True,True
12,True,True,True,True,True,True,True,True
13,True,True,True,True,False,True,False,False
14,True,True,True,True,True,True,True,True
15,True,True,True,True,False,False,False,False
16,True,True,True,True,True,True,True,True
17,True,True,True,False,False,False,False,False
18,True,True,True,False,False,True,True,True
19,True,True,True,True,False,False,True,True
20,True,False,False,False,False,True,True,True
21,True,True,True,True,True,True,True,True
22,True,True,True,False,False,False,False,False
23,False,False,False,False,False,True,True,True
24,True,True,False,False,False,False,True,True
25,True,False,False,False,False,True,True,True
26,False,False,False,False,False,False,True,True
27,True,True,True,True,True,True,True,True
28,True,True,True,False,False,False,False,True
29,True,True,True,False,False,True,False,False
30,True,True,True,True,True,True,True,True
31,True,True,True,True,False,False,False,True
32,True,True,True,True,True,True,True,True
33,True,False,False,False,False,True,True,True
34,True,True,True,True,True,True,True,True
35,True,True,True,True,True,True,True,True
36,True,True,True,True,False,False,False,False
37,True,True,True,True,True,True,True,True
38,True,True,True,True,True,True,True,True
39,True,True,True,False,False,True,True,True
40,True,True,False,False,False,False,False,False
41,True,False,False,False,False,True,False,False
42,True,True,True,True,True,True,True,True
43,True,True,True,True,True,True,True,True
44,True,True,True,True,True,True,True,True
45,True,True,True,False,False,False,False,False
46,True,False,False,False,False,True,True,True
47,True,True,True,True,False,False,False,True
48,True,True,True,True,False,False,False,True
49,True,True,True,True,False,False,False,False
50,True,False,False,False,False,False,False,False
51,True,True,True,False,False,True,True,True
52,True,True,True,False,False,True,True,True
53,False,False,False,False,False,True,True,True
54,True,True,True,True,False,True,True,True
55,True,True,True,True,False,False,True,True
56,True,True,True,True,True,True,True,True
57,True,True,True,True,True,True,True,True
58,True,True,True,True,True,True,True,True
59,True,True,True,True,False,True,False,True
60,True,True,True,False,False,False,False,True
61,True,True,False,False,False,True,True,True
62,True,True,True,True,True,True,True,True
63,True,True,True,True,False,False,True,True
64,False,False,False,False,False,True,True,True
65,True,True,False,False,False,False,False,True
66,True,True,True,True,False,False,True,True
67,False,False,False,False,False,True,True,True
68,True,True,True,True,True,True,True,True
69,True,True,True,True,True,True,True,True
70,True,True,True,True,False,False,False,True
71,False,False,False,False,False,True,True,True
72,True,True,True,True,True,True,True,True
73,True,False,False,False,False,True,True,True
74,True,True,True,True,True,True,True,True
75,True,False,False,False,False,True,True,True
76,True,False,False,False,False,True,True,True
77,True,True,True,True,True,True,True,True
78,False,False,False,False,False,False,False,True
79,True,True,True,True,True,True,True,True
80,True,True,True,True,True,True,True,True
81,True,True,False,False,False,False,True,True
82,True,True,True,True,True,True,True,True
83,True,False,False,False,False,True,True,True
84,False,False,False,False,False,True,True,True
85,True,True,True,True,False,True,True,True
86,True,True,True,True,False,False,False,False
87,True,True,True,False,False,True,True,True
88,False,False,False,False,False,True,True,True
89,True,False,False,False,False,True,True,True
90,True,True,False,False,False,True,True,True
91,False,False,False,False,False,False,True,True
92,False,True,True,True,True,True,True,True
93,True,True,True,False,False,False,False,False
94,True,True,True,False,False,False,False,True
95,True,True,True,True,True,True,True,True
96,False,False,False,False,False,False,False,True
97,False,False,False,False,False,False,False,False
98,True,True,True,True,True,True,True,True
99,True,True,True,True,False,True,True,True
100,True,True,True,True,True,True,True,True
101,True,False,False,False,False,False,False,False
102,True,True,True,True,True,True,True,True
103,True,True,True,True,False,False,True,True
104,True,True,True,True,False,True,True,True
105,True,True,True,True,False,False,False,True
106,True,True,True,True,False,True,False,True
107,True,True,True,False,False,True,True,True
108,False,False,False,False,False,False,False,False
109,True,True,True,True,True,True,True,True
110,True,True,True,True,False,True,True,True
111,True,True,True,False,False,False,False,False
