,0,1,2,3,4,5,6,7
0,True,False,True,False,False,True,False,True
1,True,False,False,False,True,False,False,True
2,False,True,False,False,True,True,False,False
3,False,True,False,False,False,True,False,False
4,True,True,False,False,False,False,True,False
5,False,False,True,False,True,True,False,False
6,True,True,True,False,True,True,True,True
7,False,True,True,False,False,False,False,False
8,False,True,False,False,False,True,True,True
9,False,False,True,True,False,False,False,False
10,True,False,False,True,False,True,True,False
11,False,False,False,True,False,False,True,False
12,False,True,False,True,True,True,False,False
13,False,True,True,False,False,False,False,False
14,True,True,True,False,True,False,False,False
15,True,False,True,False,False,False,True,False
16,True,False,True,True,True,False,True,True
17,True,False,True,True,False,False,False,False
18,True,True,True,False,True,False,False,False
19,False,False,True,False,False,False,False,False
20,True,False,True,True,False,True,False,False
21,True,True,False,False,False,True,True,False
22,True,False,True,True,True,False,True,False
23,False,True,False,True,False,True,True,True
24,False,True,False,True,True,True,True,True
25,False,True,True,True,True,True,True,False
26,True,False,False,False,True,True,True,False
27,False,False,True,True,True,True,False,False
28,False,False,False,False,False,False,False,False
29,True,True,True,False,True,True,False,False
30,False,True,False,False,True,True,False,False
31,True,True,False,False,True,True,True,False
32,True,False,True,False,True,True,False,False
33,False,False,True,True,True,False,False,False
34,False,False,True,True,True,False,True,False
35,True,True,False,False,False,True,False,True
36,True,True,False,True,False,True,False,False
37,True,False,True,True,False,False,True,False
38,False,False,True,False,False,False,True,True
39,False,False,False,True,False,True,False,True
40,False,True,True,False,True,True,True,True
41,True,False,False,False,True,True,False,True
42,True,True,True,True,True,True,False,True
43,True,True,False,False,True,False,True,True
44,False,False,True,False,True,False,False,True
45,False,False,False,False,True,False,False,True
46,False,False,False,False,False,False,False,False
47,True,True,True,False,False,False,False,False
48,True,False,False,True,True,False,False,True
49,True,False,False,True,False,True,False,False
50,False,False,True,False,True,False,False,False
51,False,True,False,True,False,False,True,False
52,False,True,True,True,True,False,False,False
53,False,False,True,True,True,False,True,True
54,True,False,False,True,True,True,True,True
55,True,True,False,False,False,False,True,False
56,False,False,True,False,True,True,True,False
57,False,True,True,True,True,True,True,True
58,False,False,True,True,False,True,False,False
59,False,True,False,True,True,True,False,False
60,False,False,False,True,False,False,False,False
61,True,True,True,False,False,True,False,False
62,True,False,True,True,False,False,False,False
63,True,True,False,False,True,False,True,False
64,True,True,True,True,False,True,False,False
65,True,False,False,False,False,False,False,True
66,False,True,False,True,True,True,False,True
67,True,True,False,True,False,False,False,False
68,False,True,True,True,True,True,True,False
69,True,False,True,False,False,True,False,False
70,False,False,False,True,False,True,True,False
71,True,True,True,True,True,True,False,False
72,False,False,True,False,False,True,True,False
73,False,False,False,False,True,False,True,True
74,True,False,True,True,True,False,False,False
75,False,True,False,True,False,False,True,True
76,False,True,True,False,True,False,True,True
77,True,True,True,False,True,True,True,True
78,True,True,True,True,False,True,False,True
79,False,False,False,False,True,False,True,False
80,False,False,False,False,True,True,True,False
81,True,False,True,False,False,False,False,True
82,False,False,False,False,True,False,True,False
83,True,False,True,False,True,True,True,False
84,True,True,False,False,False,False,True,False
85,True,True,False,False,True,False,True,False
86,False,True,True,True,True,False,True,False
87,False,False,True,True,False,False,False,True
88,True,False,False,False,True,False,False,True
89,True,False,True,False,True,False,True,True
90,False,True,False,True,False,False,False,False
91,True,False,False,True,False,False,False,True
92,True,False,True,True,False,False,True,False
93,True,True,False,False,False,True,True,True
94,True,True,True,False,True,True,False,True
95,True,False,False,False,True,True,True,True
96,False,True,True,False,False,False,True,True
97,True,True,True,False,True,False,True,False
98,True,False,True,False,False,False,False,True
99,True,True,False,False,False,False,True,True
100,False,True,False,True,False,False,False,True
101,False,True,False,False,True,False,False,False
102,False,True,True,False,True,False,False,True
103,False,False,True,False,True,False,True,True
104,True,False,True,False,True,False,False,False
105,False,False,False,True,False,False,False,False
106,False,True,False,False,False,True,True,False
107,True,True,False,False,False,False,True,False
108,True,True,True,False,True,True,True,False
109,False,False,False,True,False,False,True,False
110,True,True,True,False,True,False,True,True
111,False,True,True,True,False,True,False,True
112,True,False,True,False,True,True,True,False
113,False,True,False,False,True,False,True,True
114,True,True,False,True,True,True,True,True
115,True,False,True,False,False,False,False,False
116,True,True,True,True,True,False,False,True
117,True,True,False,True,True,True,True,True
118,True,False,False,False,True,False,False,False
119,False,True,True,False,False,True,False,True
120,False,True,True,False,False,True,False,False
121,False,True,True,True,True,False,False,True
122,True,True,True,False,True,False,True,False
123,True,False,False,True,False,False,False,False
124,True,True,False,False,True,True,False,True
125,False,False,True,False,False,True,False,True
126,False,False,False,False,False,True,False,False
127,False,False,True,True,False,False,True,True
128,True,True,False,True,True,False,True,False
129,True,False,True,False,True,True,True,True
130,True,False,True,True,False,True,False,False
131,True,True,False,False,True,False,True,True
132,True,False,True,True,True,False,False,True
133,False,True,True,True,True,True,False,False
134,False,False,False,False,True,True,True,False
135,False,False,True,True,False,True,False,False
136,True,True,False,False,False,True,True,False
137,True,True,False,False,False,False,True,False
138,False,False,True,True,False,False,False,False
139,False,False,False,True,True,False,False,False
140,False,False,False,False,True,True,False,True
141,False,True,False,False,False,True,False,True
142,True,False,False,False,False,False,True,True
143,True,False,True,True,False,False,True,False
144,True,True,False,False,False,False,True,True
145,False,False,True,False,False,True,True,True
146,True,True,False,True,False,False,False,False
147,False,False,False,True,False,True,False,False
148,True,False,False,False,False,True,False,True
149,True,False,False,True,False,True,True,True
150,False,True,True,False,True,False,False,True
151,True,True,True,False,True,False,True,True
152,True,False,True,True,True,True,False,False
153,True,False,True,True,False,True,False,True
154,False,False,False,False,True,False,False,True
155,False,True,True,True,False,False,False,False
156,False,True,False,True,False,False,True,False
157,True,False,False,False,True,False,True,False
158,True,True,False,False,True,False,False,False
159,False,False,True,False,False,True,False,True
160,False,False,True,True,False,True,True,False
161,False,True,True,True,True,False,False,False
162,True,True,False,True,True,False,True,True
163,False,False,True,False,False,False,False,True
164,True,True,False,True,False,True,False,True
165,True,True,False,True,True,False,True,False
166,True,False,False,True,False,False,False,True
167,False,True,False,True,False,True,True,False
168,True,False,True,True,True,False,False,True
169,True,False,True,True,True,False,False,False
170,False,False,True,False,False,True,True,False
171,False,True,True,False,False,True,True,False
172,False,True,False,True,True,True,False,False
173,False,False,False,False,True,True,False,True
174,True,False,True,True,True,True,False,False
175,True,False,False,False,True,True,False,True
176,True,True,True,False,False,False,True,True
177,False,False,True,True,False,True,False,False
178,True,True,True,True,True,False,False,True
179,False,True,False,True,True,True,False,False
180,True,True,True,False,True,True,False,True
181,True,True,False,False,False,False,True,True
182,True,True,True,False,True,False,True,True
183,False,False,False,False,False,False,True,True
184,True,True,False,False,False,False,False,True
185,False,True,False,False,True,True,False,False
186,True,False,True,True,False,False,True,True
187,True,False,True,False,True,True,True,False
188,True,False,True,True,True,False,False,True
189,False,True,False,True,True,False,True,False
190,True,True,True,False,False,False,True,True
191,False,True,True,False,False,False,True,True
192,True,True,True,False,True,False,False,False
193,False,False,True,False,False,False,True,True
194,True,True,False,True,False,True,True,False
195,False,True,True,True,True,True,True,False
196,False,False,True,False,False,False,True,True
197,True,False,False,False,False,False,True,True
198,True,True,True,False,True,True,False,True
199,True,True,True,True,False,True,False,True
200,False,True,False,True,True,True,True,True
201,False,True,True,False,False,False,True,True
202,False,True,True,True,True,True,True,False
203,True,True,False,False,True,True,True,False
204,True,True,False,True,False,True,True,False
205,False,True,True,True,False,True,False,False
206,True,False,True,False,False,True,False,False
