,0,1,2,3,4,5,6,7
0,False,False,False,False,False,False,False,True
1,False,False,False,False,False,False,False,True
2,False,False,False,False,False,False,False,False
3,False,False,False,False,False,False,False,False
4,False,False,False,False,False,True,True,True
5,False,False,False,False,False,True,True,True
6,False,False,False,False,False,False,False,True
7,False,False,False,False,False,False,False,False
8,False,False,False,False,False,False,False,False
9,False,False,False,True,True,True,True,True
10,False,False,False,False,True,True,True,True
11,False,False,False,False,False,False,False,False
12,False,False,False,False,False,True,True,True
13,False,False,False,False,False,False,False,True
14,False,False,False,False,False,False,False,False
15,False,False,False,False,False,True,True,True
16,False,False,False,False,False,False,False,True
17,False,False,False,False,False,False,False,False
18,False,False,False,False,False,False,False,False
19,False,False,False,False,False,False,False,True
20,False,False,False,False,False,False,False,True
21,False,False,True,True,True,True,True,True
22,False,False,False,False,False,False,False,True
23,False,False,False,False,False,False,False,False
24,False,False,False,False,False,False,False,False
25,False,False,False,False,False,True,True,True
26,False,False,False,False,False,False,False,False
27,False,False,False,False,False,False,False,False
28,False,False,False,False,True,True,True,True
29,False,False,False,False,False,True,True,True
30,False,False,False,False,False,True,True,True
31,False,False,False,False,False,False,False,True
32,False,False,False,False,False,False,False,True
33,False,False,False,False,False,False,False,True
34,False,False,False,False,False,True,True,True
35,False,False,False,False,False,True,True,True
36,False,False,False,False,False,False,False,True
37,False,False,False,False,False,False,False,True
38,False,False,False,False,False,False,False,False
39,False,False,False,False,False,True,True,True
40,False,False,False,False,False,False,False,False
41,False,False,False,False,False,False,True,True
42,False,False,False,False,False,False,False,False
43,False,False,False,False,False,False,False,False
44,False,False,False,False,False,False,False,True
45,False,False,False,False,False,False,False,True
46,False,False,False,False,False,False,True,True
47,False,False,False,False,False,False,False,False
48,False,False,False,False,False,False,False,True
49,False,False,False,False,False,False,False,False
50,False,False,False,False,False,True,True,True
51,False,False,False,False,False,False,False,False
52,False,False,False,False,False,False,False,True
53,False,False,False,False,False,False,False,False
54,False,False,False,False,False,False,False,True
55,False,False,False,False,False,False,False,False
56,False,False,False,False,False,False,False,True
57,False,False,False,False,False,False,False,False
58,False,False,False,False,False,False,False,False
59,False,False,False,False,False,False,False,False
60,False,False,False,False,False,False,False,True
61,False,False,False,False,False,False,False,False
62,False,False,False,False,False,False,False,True
63,False,False,False,False,False,False,False,False
64,False,False,False,False,False,False,False,True
65,False,False,False,False,False,False,True,True
66,False,False,False,False,False,False,False,False
67,False,False,False,False,False,True,True,True
68,False,False,False,False,False,False,False,True
69,False,False,False,False,True,True,True,True
70,False,False,False,False,False,False,True,True
71,False,False,False,False,False,False,False,True
72,False,False,False,False,False,False,False,False
73,False,False,False,False,False,False,False,False
74,True,True,True,True,True,True,True,True
75,False,False,False,False,False,False,False,False
76,False,False,False,False,False,False,False,False
77,False,False,False,False,False,False,False,False
78,False,False,False,False,False,False,False,True
79,False,False,False,False,False,False,False,False
80,False,False,False,False,False,False,False,True
81,False,False,False,False,False,False,False,False
82,False,False,False,False,False,False,False,False
83,False,False,False,False,False,True,True,True
84,False,False,False,True,True,True,True,True
85,False,False,False,False,False,True,True,True
86,False,False,False,False,False,False,False,True
87,False,False,False,False,False,False,True,True
88,False,False,False,False,False,False,False,True
89,False,False,False,False,False,False,False,False
90,False,False,False,False,False,False,False,False
91,False,False,False,False,True,True,True,True
92,False,False,False,False,False,False,True,True
93,False,False,False,False,False,False,True,True
94,False,False,False,False,False,False,False,False
95,False,False,False,False,True,True,True,True
96,False,False,False,False,False,False,False,False
97,False,False,False,False,True,True,True,True
98,False,False,False,False,False,False,False,False
99,False,False,False,False,False,False,False,False
100,False,False,False,False,False,True,True,True
101,False,False,False,False,False,False,False,True
102,False,False,False,True,True,True,True,True
103,False,False,False,False,True,True,True,True
104,False,False,False,False,False,False,False,True
105,False,False,False,False,False,False,False,False
106,False,False,False,False,False,False,False,False
107,False,False,False,False,False,False,True,True
108,False,False,False,False,False,False,False,False
109,False,False,False,False,False,False,False,False
110,False,False,False,False,False,False,False,False
111,False,False,False,False,True,True,True,True
112,False,True,True,True,True,True,True,True
113,False,False,False,False,False,False,True,True
114,False,False,False,False,False,False,False,False
115,False,False,False,True,True,True,True,True
116,True,True,True,True,True,True,True,True
117,False,False,False,False,False,False,False,False
118,False,False,False,False,False,False,False,True
119,False,False,False,False,False,False,False,False
120,False,False,False,False,False,False,True,True
121,False,False,False,False,False,False,False,True
122,False,False,False,False,False,False,False,False
123,False,False,False,False,False,True,True,True
124,False,False,False,False,False,False,False,True
125,False,False,False,False,False,False,False,False
126,False,False,False,False,False,False,False,True
127,False,False,False,False,False,True,True,True
128,False,False,False,False,False,False,False,False
129,False,False,False,False,False,False,False,False
130,False,False,False,False,True,True,True,True
131,False,False,False,False,False,False,False,False
132,False,False,False,False,False,False,False,True
133,False,False,False,False,False,False,False,True
134,False,False,False,False,False,True,True,True
135,False,False,False,False,False,False,False,False
136,False,False,False,False,False,False,True,True
137,False,False,False,False,True,True,True,True
138,False,False,False,False,False,False,False,True
139,False,False,False,False,False,False,False,False
140,False,False,False,False,False,False,False,False
141,False,False,True,True,True,True,True,True
142,False,False,False,False,False,False,False,False
143,False,False,False,True,True,True,True,True
144,False,False,False,False,False,False,False,False
145,False,False,False,False,False,True,True,True
146,False,False,False,False,False,False,False,True
147,False,False,False,False,False,False,False,True
148,False,False,False,False,False,False,False,False
149,False,False,False,False,True,True,True,True
150,False,False,False,False,False,False,False,True
