,0,1,2,3,4,5,6,7
0,True,True,True,True,False,True,True,True
1,False,False,False,False,False,False,False,True
2,True,True,False,False,False,False,False,False
3,True,True,True,False,False,False,False,True
4,False,False,True,False,False,False,False,True
5,False,True,False,False,False,False,False,False
6,True,False,False,False,False,False,True,False
7,True,True,False,False,False,False,False,True
8,True,True,True,True,True,True,True,True
9,True,False,False,False,False,False,False,True
10,True,False,False,False,False,False,True,True
11,True,False,False,False,False,False,False,False
12,True,False,False,False,False,False,True,False
13,False,True,False,False,False,True,False,True
14,False,False,False,False,False,True,True,True
15,True,False,False,False,False,True,True,False
16,True,True,False,False,False,False,False,True
17,False,False,False,False,False,False,False,False
18,False,False,False,False,False,False,False,False
19,True,True,True,False,False,True,False,False
20,True,True,False,False,False,True,True,False
21,False,False,False,False,False,True,False,False
22,True,False,True,False,False,False,True,True
23,False,False,False,False,False,False,False,True
24,True,True,False,False,False,False,False,False
25,False,True,True,False,False,False,True,True
26,True,True,True,False,False,True,True,True
27,True,True,True,True,False,False,True,True
28,True,False,False,False,False,False,False,False
29,False,False,False,False,False,False,True,True
30,False,False,False,False,False,False,False,False
31,False,True,True,False,False,False,True,False
32,True,True,True,True,True,True,True,False
33,False,False,False,False,False,True,True,True
34,False,False,False,False,False,True,False,True
35,True,False,False,False,False,True,True,True
36,False,True,False,False,False,False,True,True
37,True,True,True,False,False,False,False,False
38,False,True,True,False,False,False,False,False
39,True,False,False,False,False,True,True,True
40,True,True,True,False,False,True,True,True
41,False,False,False,False,False,False,False,True
42,False,False,True,True,False,False,True,False
43,True,True,False,False,False,False,True,False
44,False,True,True,False,False,False,False,False
45,False,True,True,False,False,True,True,True
46,True,True,True,True,True,True,True,False
47,False,True,False,False,False,False,False,True
48,True,False,False,False,False,True,True,True
49,True,True,True,False,False,False,False,False
50,False,True,False,False,False,False,False,True
51,False,False,False,False,False,True,True,False
52,True,False,False,False,False,False,True,False
53,True,False,False,False,False,False,True,False
54,False,True,True,False,False,False,False,False
55,True,True,True,True,False,False,True,True
56,False,False,False,False,False,False,False,False
57,False,False,False,False,False,False,True,True
58,True,False,True,True,False,False,False,False
