,0,1,2,3,4,5,6,7
0,True,False,True,False,False,True,True,True
1,True,True,False,False,False,True,True,True
2,True,True,False,False,False,False,False,False
3,True,True,True,True,False,False,False,False
4,True,True,True,True,False,False,False,True
5,False,False,False,False,False,True,False,False
6,True,False,False,False,False,False,False,True
7,True,True,True,True,False,True,True,True
8,True,True,True,False,False,True,True,True
9,True,False,False,False,False,True,True,True
10,True,False,False,False,False,True,False,False
11,True,True,True,False,False,True,True,True
12,False,False,False,False,False,False,False,True
13,True,True,True,False,False,False,False,True
14,True,True,True,True,True,True,True,True
15,False,False,False,False,False,True,True,True
16,True,False,False,False,False,False,False,True
17,True,True,False,False,False,False,False,True
18,True,True,True,True,True,True,True,True
19,True,True,False,False,False,False,True,True
20,True,False,False,False,False,True,True,True
21,True,True,False,False,False,False,False,False
22,False,False,False,False,False,True,True,True
23,True,True,True,False,False,False,False,False
24,False,False,False,False,False,True,True,True
25,False,False,False,False,False,True,True,True
26,False,False,False,False,False,False,False,False
27,False,False,False,False,False,True,True,True
28,True,False,False,False,False,True,True,True
29,False,False,False,False,False,False,False,True
30,True,False,False,False,False,False,False,False
31,False,False,False,False,False,True,True,True
32,True,True,False,False,False,False,False,False
33,False,False,False,False,False,False,False,True
34,False,False,False,False,False,False,False,True
35,False,False,False,False,False,True,False,True
36,False,False,False,False,False,True,True,True
37,False,False,False,False,False,False,True,True
38,False,False,False,False,False,True,True,True
39,True,False,False,False,False,False,False,True
40,True,True,False,False,False,True,True,True
41,True,False,False,False,False,True,True,True
42,True,True,False,False,False,False,False,True
43,True,False,False,False,False,True,False,False
44,True,True,True,True,False,False,False,False
45,False,False,False,False,False,False,True,True
46,False,False,False,False,False,True,True,True
47,True,True,False,False,False,False,False,True
48,True,False,False,False,False,False,False,True
49,True,True,False,False,False,False,False,True
50,True,True,True,True,False,False,False,False
51,False,False,False,False,False,True,True,True
52,False,False,False,False,False,True,False,True
53,True,True,False,False,False,False,False,True
54,True,False,False,False,False,True,True,True
55,True,True,False,False,False,True,True,True
56,False,False,False,False,False,False,False,True
57,True,True,True,True,False,False,False,True
58,True,False,False,False,False,True,True,True
59,True,False,False,False,False,False,True,True
60,False,False,False,False,False,True,True,True
61,True,True,False,False,False,False,False,False
62,True,False,False,False,False,False,True,True
63,True,True,True,True,True,True,True,True
64,True,False,False,False,False,True,True,True
65,True,True,True,False,False,False,False,False
66,True,True,False,False,False,False,False,False
67,True,True,False,False,False,False,True,True
68,True,False,False,False,False,False,False,False
69,True,True,True,True,True,True,True,True
70,False,False,False,False,False,False,False,False
71,True,True,True,False,False,False,True,True
72,False,False,False,False,False,True,True,True
73,True,True,True,True,False,True,True,True
74,True,True,True,False,False,True,True,True
75,False,False,False,False,False,True,True,True
76,True,False,False,False,False,False,False,False
77,True,True,True,True,False,False,False,False
78,True,False,False,False,False,True,True,True
79,True,True,True,True,True,True,True,True
80,True,True,True,True,False,False,False,True
81,True,True,True,True,True,True,True,True
82,True,True,False,False,False,False,False,True
83,False,False,False,False,False,True,True,True
84,True,True,False,False,False,True,True,True
85,True,True,False,False,False,True,True,True
86,False,False,False,False,False,False,False,False
87,True,True,True,True,True,True,True,True
88,True,True,True,False,False,False,False,False
89,True,True,True,True,False,True,True,True
90,True,True,True,False,False,False,False,True
91,False,False,False,False,False,True,True,True
92,True,False,False,False,False,True,True,True
93,True,True,False,False,False,True,True,True
94,False,False,False,False,False,True,True,True
95,True,True,False,False,False,False,False,True
96,True,True,True,False,False,True,True,True
97,True,False,False,False,False,False,False,True
98,False,False,False,False,False,True,True,True
99,True,False,False,False,False,False,False,True
100,True,False,False,False,False,True,True,True
101,True,False,False,False,False,False,False,False
102,True,False,False,False,False,True,True,True
103,False,False,False,False,False,True,True,True
104,True,True,False,False,False,False,False,False
105,True,True,True,False,False,False,False,False
106,False,False,False,False,False,False,False,True
107,True,True,True,True,False,True,True,True
108,True,False,False,False,False,True,True,True
109,True,True,True,False,False,False,False,False
110,False,False,False,False,False,True,False,True
111,True,True,True,False,False,False,False,True
112,True,False,False,False,False,True,False,True
113,True,True,True,True,False,True,False,False
114,False,False,False,False,False,False,False,False
115,True,True,False,False,False,False,False,True
116,True,True,False,False,False,False,False,True
117,True,True,False,False,False,False,False,False
118,True,False,False,False,False,False,False,True
119,True,True,True,True,False,False,True,True
120,True,False,False,False,False,False,True,True
121,False,False,False,False,False,False,False,False
122,False,False,False,False,False,False,False,True
123,False,False,False,False,False,True,True,True
124,True,False,False,False,False,False,False,True
125,True,True,True,True,False,False,False,False
126,True,True,False,False,False,False,False,False
127,True,True,True,True,False,True,False,False
128,True,True,False,False,False,False,False,False
129,False,False,False,False,False,False,False,False
130,True,True,False,False,False,False,False,True
131,True,False,False,False,False,False,False,True
132,True,True,True,False,False,False,False,False
133,True,False,False,False,False,True,True,True
134,True,True,False,False,False,True,True,True
135,True,True,True,True,False,True,True,True
136,True,True,True,False,False,False,False,False
137,True,False,False,False,False,True,True,True
138,False,False,False,False,False,False,True,True
139,True,True,True,True,False,True,True,True
140,True,True,True,False,False,False,False,False
141,False,False,False,False,False,True,True,True
142,True,False,False,False,False,False,False,False
143,True,True,False,False,False,True,False,True
144,True,True,True,False,False,False,False,True
145,True,True,True,False,False,True,True,True
146,True,False,False,False,False,True,True,True
147,True,True,True,False,False,False,False,True
148,False,False,False,False,False,True,True,True
149,False,False,False,False,False,True,True,True
150,True,True,False,False,False,False,False,False
151,True,False,False,False,False,False,False,True
152,False,False,False,False,False,True,False,True
153,True,True,True,True,False,True,True,True
154,True,True,True,True,False,False,False,False
155,True,False,False,False,False,False,True,True
156,True,True,False,False,False,False,False,True
157,True,True,True,True,True,True,True,True
158,True,True,True,True,False,True,True,True
159,True,False,False,False,False,False,False,True
160,True,True,True,False,False,True,True,True
161,False,False,False,False,False,False,False,False
162,True,True,True,False,False,False,False,True
163,True,True,False,False,False,False,False,True
164,True,False,False,False,False,True,True,True
165,False,False,False,False,False,True,True,True
166,False,False,False,False,False,True,False,True
167,False,False,False,False,False,True,False,True
168,True,True,True,False,False,True,True,True
169,True,True,True,False,False,False,False,False
