,0,1,2,3,4,5,6,7
0,False,True,False,False,False,True,False,True
1,False,False,False,False,True,False,False,False
2,True,False,True,True,True,True,False,False
3,True,True,False,True,False,True,True,False
4,False,True,False,True,True,True,True,True
5,False,False,True,False,False,True,False,False
6,True,True,False,False,True,True,True,True
7,False,True,True,True,True,True,True,True
8,True,False,True,False,False,True,False,False
9,True,False,False,False,True,True,True,True
10,False,True,True,False,False,True,True,False
11,True,False,True,False,True,False,True,False
12,False,False,False,False,False,False,False,True
13,False,True,False,True,False,False,True,False
14,False,True,False,True,True,True,False,True
15,True,True,True,False,False,False,False,False
16,False,False,False,False,True,True,False,False
17,False,False,True,False,True,False,True,True
18,True,False,True,True,True,True,False,True
19,False,True,False,True,False,True,False,True
20,False,True,False,False,True,False,False,False
21,False,False,True,False,True,False,True,True
22,False,False,False,False,True,False,True,True
23,False,True,True,True,False,True,True,True
24,False,True,False,True,True,True,False,True
25,False,True,False,True,True,False,True,True
26,True,True,True,True,False,True,True,False
27,True,True,True,True,False,False,False,False
28,True,True,True,True,False,True,True,False
29,False,False,False,True,True,False,True,False
30,False,True,False,True,True,True,True,True
31,True,False,True,True,True,False,False,True
32,False,False,False,True,False,False,True,True
33,False,True,False,True,True,False,True,False
34,False,True,True,False,False,True,True,False
35,True,False,False,True,True,False,False,True
36,False,False,False,True,False,True,False,False
37,False,True,False,False,True,True,True,True
38,True,False,False,True,True,True,True,False
39,True,True,True,True,True,True,True,False
40,False,True,True,False,True,True,True,False
41,False,True,True,True,True,False,False,True
42,True,True,True,True,True,False,False,True
43,True,True,False,False,True,True,True,True
44,True,True,False,True,True,True,False,False
45,False,False,False,False,True,False,True,False
46,True,True,False,False,False,False,False,True
47,True,False,True,False,False,True,False,True
48,False,False,True,True,False,True,True,False
49,False,True,False,False,True,False,False,True
50,False,True,False,False,True,True,True,True
51,True,True,True,True,False,False,False,False
52,True,False,False,False,False,False,False,True
53,False,True,True,True,False,False,True,True
54,True,False,True,False,True,True,False,False
55,False,True,True,False,True,False,False,False
56,False,True,True,True,True,True,False,True
57,False,True,True,False,True,False,True,False
58,True,True,False,True,False,False,True,False
59,False,True,False,False,False,False,True,False
60,False,True,True,True,False,False,True,False
61,True,False,True,True,True,False,True,False
62,False,True,False,True,False,True,True,False
63,False,False,True,True,False,True,True,False
64,True,False,False,True,True,True,False,True
65,True,True,True,False,True,True,True,False
66,True,True,False,False,False,False,False,True
67,True,True,False,True,False,False,False,False
68,False,True,True,True,False,False,False,True
69,True,False,False,False,True,True,False,True
70,False,True,True,False,False,True,True,True
71,True,False,False,True,True,False,True,False
72,True,True,False,False,False,True,True,True
73,True,False,False,True,False,False,False,False
74,True,True,True,False,True,False,True,True
75,False,True,True,False,False,True,False,True
76,True,True,False,False,False,True,False,False
77,False,True,False,True,False,True,False,True
78,False,False,True,True,False,False,False,False
79,False,True,False,True,True,True,True,True
80,False,True,True,False,False,False,False,False
81,True,False,False,True,False,False,False,False
82,True,False,False,True,False,True,True,False
83,False,True,True,True,False,True,False,False
84,False,False,True,True,True,False,False,False
85,False,True,True,True,False,True,False,True
86,True,False,True,True,True,True,False,False
87,True,False,True,False,False,True,True,False
88,True,False,False,False,True,True,True,True
89,False,True,True,False,True,True,True,False
90,False,False,True,True,False,True,False,True
91,True,True,False,False,False,False,True,True
92,True,True,True,False,True,False,True,False
93,True,False,True,True,False,False,True,False
94,True,True,False,False,False,False,False,True
95,True,True,False,False,True,False,False,True
96,False,False,True,True,False,False,True,False
97,True,False,False,False,False,True,True,False
98,False,True,True,False,True,False,True,False
99,False,True,False,True,False,True,True,True
100,True,True,False,True,False,False,False,True
101,True,False,False,False,True,True,True,False
102,True,False,True,False,False,False,False,False
103,True,False,False,True,False,True,True,True
104,False,True,True,False,False,True,True,True
105,True,True,False,True,True,False,False,True
106,False,True,True,True,False,False,True,True
107,True,True,True,True,True,False,True,True
108,False,False,True,True,False,True,False,False
109,False,True,False,True,False,False,True,True
110,False,False,True,False,False,True,True,False
111,False,False,False,True,True,True,True,True
112,False,True,True,True,True,False,False,False
113,True,False,True,True,True,False,True,False
114,True,True,False,False,True,False,False,False
115,False,True,True,True,False,False,False,False
116,True,False,True,False,False,True,False,False
117,False,True,False,True,True,True,False,True
118,False,True,True,False,False,True,True,True
119,True,True,True,True,True,True,False,False
120,True,False,True,False,True,True,True,True
121,False,True,False,True,True,False,True,False
122,False,True,True,False,False,False,True,True
123,False,True,False,True,False,True,False,False
124,False,True,False,True,False,False,True,False
125,False,False,True,False,False,True,True,True
