,0,1,2,3,4,5,6,7
0,False,False,False,False,False,True,False,True
1,False,False,False,False,False,False,False,False
2,True,False,False,False,False,False,False,False
3,True,True,False,False,False,False,False,False
4,False,False,False,False,False,False,False,True
5,False,False,False,False,False,True,False,False
6,True,True,False,False,False,True,True,True
7,False,False,False,False,False,True,True,True
8,True,False,False,False,False,False,False,False
9,True,False,False,False,False,True,True,True
10,False,False,False,False,False,True,False,False
11,True,False,False,False,False,False,False,False
12,False,False,False,False,False,False,False,True
13,False,False,False,False,False,False,False,False
14,False,False,False,False,False,False,False,True
15,True,False,False,False,False,False,False,False
16,False,False,False,False,False,True,False,False
17,False,False,False,False,False,False,False,True
18,True,False,False,False,False,False,False,True
19,False,False,False,False,False,True,False,True
20,False,False,False,False,False,False,False,False
21,False,False,False,False,False,False,False,True
22,False,False,False,False,False,False,False,True
23,False,False,False,False,False,True,True,True
24,False,False,False,False,False,False,False,True
25,False,False,False,False,False,False,True,True
26,True,True,True,False,False,False,False,False
27,True,True,False,False,False,False,False,False
28,True,True,True,False,False,False,False,False
29,False,False,False,False,False,False,False,False
30,False,False,False,False,False,True,True,True
31,True,False,False,False,False,False,False,True
32,False,False,False,False,False,False,False,True
33,False,False,False,False,False,False,False,False
34,False,False,False,False,False,True,False,False
35,True,False,False,False,False,False,False,True
36,False,False,False,False,False,True,False,False
37,False,False,False,False,False,True,True,True
38,True,False,False,False,False,False,False,False
39,True,True,True,True,False,False,False,False
40,False,False,False,False,False,False,False,False
41,False,False,False,False,False,False,False,True
42,True,True,True,False,False,False,False,True
43,True,True,False,False,False,True,True,True
44,True,True,False,False,False,False,False,False
45,False,False,False,False,False,False,False,False
46,True,False,False,False,False,False,False,True
47,True,False,False,False,False,True,False,True
48,False,False,False,False,False,True,False,False
49,False,False,False,False,False,False,False,True
50,False,False,False,False,False,True,True,True
51,True,True,False,False,False,False,False,False
52,True,False,False,False,False,False,False,False
53,False,False,False,False,False,False,True,True
54,True,False,False,False,False,False,False,False
55,False,False,False,False,False,False,False,False
56,False,False,False,False,False,False,False,True
57,False,False,False,False,False,False,False,False
58,True,True,False,False,False,False,False,False
59,False,False,False,False,False,False,False,False
60,False,False,False,False,False,False,False,False
61,True,False,False,False,False,False,False,False
62,False,False,False,False,False,False,False,False
63,False,False,False,False,False,True,False,False
64,True,False,False,False,False,False,False,True
65,True,True,True,False,False,False,False,False
66,True,False,False,False,False,False,False,True
67,True,False,False,False,False,False,False,False
68,False,False,False,False,False,False,False,True
69,True,False,False,False,False,True,False,True
70,False,False,False,False,False,True,True,True
71,True,False,False,False,False,False,False,False
72,True,True,False,False,False,True,True,True
73,True,False,False,False,False,False,False,False
74,True,True,True,False,False,False,True,True
75,False,False,False,False,False,True,False,True
76,True,False,False,False,False,False,False,False
77,False,False,False,False,False,False,False,True
78,False,False,False,False,False,False,False,False
79,False,False,False,False,False,True,True,True
80,False,False,False,False,False,False,False,False
81,True,False,False,False,False,False,False,False
82,True,False,False,False,False,True,False,False
83,False,False,False,False,False,False,False,False
84,False,False,False,False,False,False,False,False
85,False,False,False,False,False,True,False,True
86,False,False,False,False,False,False,False,False
87,True,False,False,False,False,True,False,False
88,True,False,False,False,False,True,True,True
89,False,False,False,False,False,False,False,False
90,False,False,False,False,False,False,False,True
91,True,True,False,False,False,False,False,True
92,True,True,True,False,False,False,False,False
93,True,False,False,False,False,False,False,False
94,True,False,False,False,False,False,False,True
95,True,True,False,False,False,False,False,True
96,False,False,False,False,False,False,False,False
97,True,False,False,False,False,True,False,False
98,False,False,False,False,False,False,False,False
99,False,False,False,False,False,True,True,True
100,True,True,False,False,False,False,False,True
101,True,False,False,False,False,False,False,False
102,True,False,False,False,False,False,False,False
103,True,False,False,False,False,True,True,True
104,False,False,False,False,False,True,True,True
105,True,True,False,False,False,False,False,True
106,False,False,False,False,False,False,False,True
107,True,True,True,True,False,False,True,True
108,False,False,False,False,False,False,False,False
109,False,False,False,False,False,False,False,True
110,False,False,False,False,False,True,False,False
111,False,False,False,False,False,True,True,True
112,False,False,False,False,False,False,False,False
113,True,False,False,False,False,False,False,False
114,True,False,False,False,False,False,False,False
115,False,False,False,False,False,False,False,False
116,True,False,False,False,False,False,False,False
117,False,False,False,False,False,False,False,True
118,False,False,False,False,False,True,True,True
119,True,True,True,False,False,False,False,False
120,True,False,False,False,False,True,True,True
121,False,False,False,False,False,False,False,False
122,False,False,False,False,False,False,False,True
123,False,False,False,False,False,False,False,False
124,False,False,False,False,False,False,False,False
125,False,False,False,False,False,True,True,True
126,True,True,True,False,False,False,False,False
127,True,False,False,False,False,True,False,False
128,False,False,False,False,False,False,False,True
129,False,False,False,False,False,True,True,True
130,False,False,False,False,False,False,False,True
131,False,False,False,False,False,False,False,False
132,False,False,False,False,False,True,True,True
133,True,True,False,False,False,False,False,False
134,True,True,False,False,False,False,False,False
135,True,True,False,False,False,False,False,False
136,False,False,False,False,False,True,False,False
137,False,False,False,False,False,False,False,False
138,False,False,False,False,False,True,False,True
139,False,False,False,False,False,False,False,True
140,True,False,False,False,False,True,True,True
141,True,False,False,False,False,False,False,False
142,True,True,False,False,False,False,False,True
143,False,False,False,False,False,True,True,True
144,False,False,False,False,False,False,False,False
145,True,False,False,False,False,True,True,True
146,True,False,False,False,False,False,False,True
147,False,False,False,False,False,False,False,False
148,True,True,True,False,False,True,False,False
149,True,True,False,False,False,False,False,False
150,False,False,False,False,False,True,False,True
151,True,False,False,False,False,False,True,True
152,False,False,False,False,False,False,False,False
153,False,False,False,False,False,False,True,False
154,False,False,False,False,False,True,False,True
155,True,False,False,False,False,False,False,False
156,True,True,False,False,False,False,False,False
157,True,False,False,False,False,False,False,False
158,True,True,False,False,False,False,False,True
159,True,True,False,False,False,True,True,True
160,False,False,False,False,False,False,False,False
161,False,True,False,False,False,False,False,True
162,False,False,False,False,False,False,False,False
163,True,True,False,False,False,False,False,False
164,True,True,False,False,False,False,False,False
165,True,False,False,False,False,False,False,False
166,True,True,False,False,False,False,False,True
167,True,True,False,False,False,False,True,True
168,True,False,False,False,False,False,False,False
169,False,False,False,False,False,False,False,True
170,True,True,True,True,False,False,False,False
171,True,True,False,False,False,False,False,False
172,True,False,False,False,False,False,False,True
173,False,False,False,False,False,False,False,False
174,True,False,False,False,False,True,True,True
175,True,False,False,False,False,False,False,False
176,False,False,False,False,False,False,False,True
177,False,False,False,False,False,True,False,False
178,True,False,False,False,False,False,False,True
179,False,False,False,False,False,True,True,True
180,True,False,False,False,False,False,False,True
181,True,False,False,False,False,False,False,True
182,True,True,False,False,False,False,False,True
183,False,False,False,False,False,True,False,False
184,True,False,False,False,False,False,False,False
185,True,False,False,False,False,False,False,True
186,True,True,True,False,False,False,False,True
187,False,False,False,False,False,False,False,False
188,False,False,False,False,False,False,False,True
189,True,True,False,False,False,False,True,True
190,True,False,False,False,False,False,False,False
191,True,False,False,False,False,False,False,False
192,True,True,False,False,False,False,False,False
193,True,True,False,False,False,False,False,False
194,True,False,False,False,False,False,False,False
195,True,False,False,False,False,False,False,False
196,True,True,False,False,False,False,False,True
197,False,False,False,False,False,False,False,False
198,True,True,False,False,False,True,True,True
199,False,False,False,False,False,True,False,False
200,True,True,False,False,False,False,False,False
201,True,True,False,False,False,False,False,True
202,True,False,False,False,False,False,False,False
203,False,False,False,False,False,True,False,True
204,True,True,True,False,False,False,False,True
205,True,True,True,True,False,True,True,True
206,False,False,False,False,False,False,False,True
207,False,False,False,False,False,False,False,False
208,True,False,False,False,False,False,False,False
209,True,False,False,False,False,False,False,False
210,False,False,False,False,False,True,False,True
211,True,False,False,False,False,False,True,True
212,True,False,False,False,False,False,False,False
213,True,False,False,False,False,False,False,False
214,False,False,False,False,False,True,True,True
215,True,False,False,False,False,False,False,True
216,False,False,False,False,False,True,True,True
217,False,False,False,False,False,False,False,False
218,False,False,False,False,False,False,False,True
219,False,False,False,False,False,True,True,True
220,False,False,False,False,False,False,False,True
221,True,True,True,False,False,False,False,True
222,False,False,False,False,False,False,False,False
223,False,False,False,False,False,False,False,True
224,False,False,False,False,False,False,False,True
225,True,True,True,False,False,False,False,False
226,False,False,False,False,False,True,True,True
227,True,True,False,False,False,True,True,True
228,True,False,False,False,False,False,False,False
229,False,False,False,False,False,True,False,False
230,False,False,False,False,False,False,False,False
231,True,False,False,False,False,False,False,True
232,False,False,False,False,False,False,False,False
233,False,False,False,False,False,False,False,False
234,False,False,False,False,False,False,False,True
235,True,False,False,False,False,False,False,False
236,True,False,False,False,False,False,False,True
237,False,False,False,False,False,False,True,True
238,False,False,False,False,False,False,False,True
239,True,False,False,False,False,False,False,False
240,True,True,True,True,False,False,True,True
