,0,1,2,3,4,5,6,7
0,False,False,False,False,False,False,False,True
1,False,False,False,False,False,False,False,False
2,False,False,False,False,False,False,False,False
3,False,False,False,False,False,False,True,True
4,True,True,True,True,True,True,True,True
5,False,False,False,False,False,False,True,True
6,False,False,False,False,False,False,False,True
7,False,False,False,False,False,True,True,True
8,False,False,False,False,False,False,False,False
9,False,False,False,False,True,True,True,True
10,False,False,False,False,False,False,False,False
11,False,False,False,False,False,False,False,False
12,False,False,False,False,False,False,True,True
13,False,False,False,False,False,False,False,False
14,False,True,True,True,True,True,True,True
15,False,False,False,False,False,False,False,True
16,False,False,False,False,False,False,False,True
17,False,False,False,False,False,False,False,True
18,False,False,False,False,False,False,False,False
19,False,False,False,False,False,False,False,False
20,False,False,False,False,False,False,True,True
21,False,False,False,False,False,False,False,False
22,False,False,False,False,False,False,False,True
23,False,False,False,False,False,False,False,True
24,False,False,False,False,False,False,True,True
25,False,False,False,False,False,False,False,False
26,False,False,False,False,False,False,False,False
27,False,False,False,False,False,False,False,False
28,False,False,False,False,False,True,True,True
29,False,False,False,False,False,False,False,True
30,False,False,False,False,False,False,False,True
31,False,False,False,False,False,False,False,False
32,False,False,False,False,False,False,False,False
33,False,False,False,False,False,False,True,True
34,False,False,False,False,False,False,False,True
35,False,False,False,False,True,True,True,True
36,False,False,False,False,False,False,False,False
37,False,False,False,False,False,False,False,False
38,False,False,False,False,False,False,True,True
39,False,False,False,False,False,False,False,False
40,False,False,False,False,False,False,False,False
41,False,False,False,False,False,False,False,False
42,False,False,False,False,False,False,False,False
43,False,False,False,False,False,False,False,True
44,False,False,False,False,False,False,False,False
45,False,False,False,False,False,True,True,True
46,False,False,False,False,False,True,True,True
47,False,False,False,False,False,False,False,False
48,False,False,False,True,True,True,True,True
49,False,False,False,False,False,False,False,False
50,True,True,True,True,True,True,True,True
51,False,False,False,False,False,True,True,True
52,False,False,False,False,False,True,True,True
53,False,False,False,False,False,False,True,True
54,False,False,False,False,False,False,True,True
55,False,False,False,False,False,False,False,False
56,False,False,False,False,False,False,False,True
57,False,False,False,False,False,False,False,False
58,False,False,False,False,False,False,False,False
59,False,False,False,False,False,False,False,True
60,False,False,False,False,False,False,True,True
61,True,True,True,True,True,True,True,True
62,False,False,False,False,False,False,False,True
63,False,False,False,False,False,False,False,True
64,False,False,False,False,False,False,False,False
65,False,False,False,False,False,True,True,True
66,False,False,False,False,False,False,True,True
67,False,False,False,False,True,True,True,True
68,False,False,False,False,False,False,False,False
69,False,False,False,False,False,False,False,False
70,False,False,False,False,False,False,False,True
71,False,False,False,False,False,False,False,False
72,False,False,False,False,False,False,True,True
73,False,False,False,False,False,False,False,True
74,False,False,False,False,False,False,True,True
75,False,False,False,False,False,False,False,False
76,False,False,False,False,False,False,False,False
77,False,False,False,False,False,False,False,True
78,False,False,False,False,False,False,False,False
79,False,False,False,False,False,False,False,False
80,False,False,False,False,False,False,True,True
81,False,False,False,False,False,False,True,True
82,False,False,False,False,False,True,True,True
83,False,False,False,False,False,False,True,True
84,False,False,False,False,False,False,False,True
85,False,False,False,False,False,False,False,True
86,False,False,False,False,False,False,False,True
87,False,False,False,False,False,False,True,True
88,False,False,False,False,False,False,False,False
89,False,False,False,False,True,True,True,True
90,False,False,False,False,False,False,False,True
91,False,False,False,False,False,False,False,False
92,False,False,False,False,False,True,True,True
93,False,False,True,True,True,True,True,True
94,False,False,False,False,False,True,True,True
95,False,False,False,True,True,True,True,True
96,False,False,False,False,False,False,True,True
97,False,False,False,False,False,False,False,False
98,False,False,False,False,False,False,False,True
99,False,False,False,False,False,False,True,True
100,False,False,False,False,False,True,True,True
101,False,False,False,False,False,True,True,True
102,False,False,False,False,False,False,False,False
103,False,False,False,False,False,False,False,False
104,False,False,False,False,False,False,False,False
105,False,False,False,False,False,False,False,False
106,False,False,False,False,False,False,False,False
107,False,False,False,False,False,False,True,True
108,False,False,False,False,False,False,True,True
109,False,False,False,False,False,False,False,False
110,False,False,False,False,False,False,False,False
111,False,False,False,False,False,False,True,True
112,False,False,False,False,False,False,True,True
113,False,False,False,False,False,False,True,True
114,False,False,False,False,False,False,False,False
115,False,False,False,True,True,True,True,True
116,False,False,False,False,True,True,True,True
117,False,False,False,False,False,False,False,False
118,False,False,False,False,False,False,False,False
119,False,False,False,False,False,False,False,True
120,False,False,False,False,False,False,False,False
121,False,False,False,False,False,False,False,False
122,False,False,True,True,True,True,True,True
123,False,False,False,False,False,False,True,True
124,False,False,False,False,False,False,True,True
125,False,False,False,False,False,False,False,False
126,False,False,False,False,False,False,True,True
127,False,False,False,False,False,False,False,False
128,False,False,False,False,False,False,False,True
129,False,False,False,False,False,True,True,True
130,False,False,False,False,False,False,True,True
131,False,False,False,False,False,False,False,True
132,False,False,False,False,False,False,False,True
133,False,False,False,False,False,False,False,False
134,False,False,False,False,False,False,False,True
135,False,False,False,False,True,True,True,True
136,False,False,False,False,False,False,False,False
137,False,False,False,False,False,False,False,False
138,False,False,False,False,False,False,False,True
139,False,False,False,False,False,False,False,False
140,False,False,False,False,False,False,True,True
141,False,False,False,True,True,True,True,True
142,False,False,False,False,False,False,False,True
143,False,False,False,False,False,False,False,True
144,False,False,False,False,False,False,False,False
145,False,False,False,False,False,False,False,False
146,False,False,False,False,False,True,True,True
147,False,False,False,False,False,False,False,True
148,False,False,False,False,False,False,False,False
149,False,False,False,False,False,True,True,True
150,False,False,False,False,False,False,False,True
151,False,False,False,False,False,False,True,True
152,False,False,False,False,False,False,False,False
153,False,False,False,False,False,False,False,True
154,False,False,True,True,True,True,True,True
155,False,False,False,False,False,False,False,False
156,False,False,False,False,False,False,True,True
157,False,False,False,False,False,False,True,True
158,False,False,False,False,False,False,False,False
159,False,False,False,False,False,False,False,False
160,False,False,False,False,False,False,False,False
161,False,False,False,False,False,True,True,True
162,False,False,False,False,False,False,True,True
163,True,True,True,True,True,True,True,True
164,False,False,False,False,False,False,False,True
165,False,False,False,False,True,True,True,True
166,False,False,False,False,False,False,False,False
167,False,False,False,False,False,False,False,False
168,False,False,False,True,True,True,True,True
169,False,False,False,False,False,False,False,True
170,False,False,False,False,False,False,False,False
171,False,False,False,False,False,False,False,True
172,False,False,False,False,False,False,False,False
173,False,False,False,False,False,False,False,False
174,False,False,False,False,False,False,False,True
175,False,False,False,False,False,False,False,False
176,False,False,False,False,False,False,False,True
177,False,False,False,False,False,False,True,True
178,False,False,False,False,False,False,False,True
179,False,False,False,False,False,False,False,False
180,False,False,False,False,False,False,True,True
181,False,False,False,False,False,True,True,True
182,False,False,False,False,False,True,True,True
183,False,False,False,False,True,True,True,True
184,False,False,False,False,False,False,False,False
185,True,True,True,True,True,True,True,True
186,False,False,False,False,False,False,False,False
187,False,False,False,False,False,False,False,False
188,False,False,False,False,False,False,True,True
189,False,False,False,False,False,False,True,True
190,False,False,False,False,False,False,False,False
191,False,False,False,False,False,True,True,True
192,False,False,False,False,False,False,False,False
193,True,True,True,True,True,True,True,True
194,False,False,False,False,False,False,True,True
195,False,False,False,False,False,True,True,True
196,False,False,False,False,False,True,True,True
197,False,False,False,False,False,False,False,True
198,False,False,False,False,False,False,True,True
199,False,False,False,False,False,False,True,True
200,False,False,False,False,False,False,True,True
201,False,False,False,False,False,False,False,True
202,False,False,False,False,False,False,False,False
203,False,False,False,False,False,False,False,False
204,False,False,False,False,False,False,False,False
205,False,False,False,False,False,False,False,True
206,False,False,False,False,False,False,True,True
207,False,False,False,False,False,False,True,True
208,False,False,False,False,False,False,False,False
209,False,False,False,False,False,False,False,True
210,False,False,False,False,False,False,True,True
211,False,False,False,False,False,False,True,True
